Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
haru nyc,0.1,6600,-,5400,0.31,-,-,-,5400,4400,4400,6600,5400,5400,5400,6600,6600,6600,6600,6600
restaurants in st. louis,0.14,110000,-,110000,1.26,-,-,-,110000,110000,110000,135000,135000,135000,110000,110000,90500,90500,90500,110000
raw foods,0.3,368000,-,246000,1.06,-,-,-,201000,201000,201000,301000,246000,301000,201000,201000,201000,201000,201000,201000
redlobster menu,0.23,90500,-,90500,0.23,-,-,-,90500,74000,90500,110000,110000,110000,74000,60500,74000,60500,74000,74000
annapolis restaurants,0.23,27100,-,27100,1.13,-,-,-,27100,27100,27100,27100,27100,27100,27100,22200,22200,22200,27100,27100
howl at the moon chicago,0.07,4400,-,4400,0.23,-,-,-,4400,4400,4400,5400,4400,4400,4400,4400,4400,3600,4400,5400
mexican foods,0.16,90500,-,60500,0.7,-,-,-,40500,90500,74000,90500,74000,60500,74000,60500,60500,60500,33100,33100
cleveland restaurants,0.14,74000,-,74000,1.48,-,-,-,74000,74000,74000,90500,90500,74000,74000,74000,60500,60500,60500,60500
sacramento restaurants,0.15,74000,-,74000,1.55,-,-,-,60500,74000,74000,90500,90500,90500,90500,74000,60500,60500,60500,60500
famous dave,0.1,201000,-,201000,0.51,-,-,-,246000,246000,201000,246000,201000,201000,201000,201000,201000,201000,201000,201000
red robin locations,0.14,6600,-,6600,0.23,-,-,-,9900,5400,5400,12100,6600,4400,5400,4400,6600,5400,4400,8100
cincinnati restaurants,0.17,74000,-,60500,1.59,-,-,-,60500,60500,60500,74000,74000,74000,74000,60500,60500,49500,60500,60500
mitchells fish market,0.09,22200,-,22200,0.25,-,-,-,27100,22200,27100,27100,27100,27100,27100,22200,22200,18100,18100,22200
sushi house,0.03,110000,-,33100,1.15,-,-,-,33100,33100,33100,40500,40500,40500,33100,33100,33100,27100,33100,27100
kabuki restaurant,0.08,14800,-,9900,0.36,-,-,-,9900,9900,9900,9900,9900,9900,9900,8100,9900,8100,9900,9900
louisville restaurants,0.14,60500,-,60500,1.15,-,-,-,49500,60500,60500,74000,74000,74000,60500,60500,49500,40500,40500,49500
pure las vegas,0.18,14800,-,9900,0.7,-,-,-,-,9900,9900,9900,8100,9900,9900,8100,9900,9900,9900,9900
craftsteak,0.09,12100,-,9900,0.22,-,-,-,9900,9900,12100,12100,12100,12100,9900,8100,9900,9900,9900,9900
eat24hours,0.1,12100,-,12100,0.32,-,-,-,14800,14800,14800,14800,12100,12100,12100,9900,12100,8100,8100,6600
fogo de chao prices,0.13,12100,-,9900,0.15,-,-,-,9900,9900,9900,12100,14800,14800,14800,9900,9900,9900,8100,8100
morning star farms,0.37,27100,-,22200,0.38,-,-,-,27100,33100,27100,27100,27100,33100,14800,18100,22200,18100,22200,22200
boston nightlife,0.18,18100,-,18100,0.56,-,-,-,14800,14800,14800,18100,18100,18100,14800,18100,18100,18100,14800,18100
papa murpheys,0.07,246000,-,246000,0.28,-,-,-,301000,301000,301000,301000,301000,368000,301000,246000,246000,201000,165000,135000
papamurphys,0.08,246000,-,246000,0.28,-,-,-,301000,301000,301000,301000,368000,368000,301000,246000,246000,201000,165000,165000
eat 24 hours,0.1,14800,-,14800,0.37,-,-,-,18100,18100,14800,18100,14800,14800,14800,12100,12100,9900,8100,8100
boston restaurant week 2011,0.17,8100,-,8100,0.68,-,-,-,3600,1900,2400,60500,18100,3600,390,140,91,73,91,16
vegas restaurants,0.28,301000,-,246000,1.48,-,-,-,246000,246000,246000,301000,301000,301000,246000,246000,201000,246000,246000,201000
phoenix restaurants,0.2,135000,-,110000,1.68,-,-,-,90500,110000,110000,135000,135000,135000,110000,110000,90500,90500,90500,90500
wedding catering,0.63,135000,-,74000,3.01,-,-,-,74000,74000,74000,90500,90500,110000,60500,74000,60500,49500,49500,49500
restaurants in kansas city,0.18,60500,-,60500,1.67,-,-,-,60500,60500,60500,74000,74000,74000,74000,60500,49500,49500,60500,60500
sarpinos chicago,0.2,4400,-,4400,0.23,-,-,-,3600,4400,4400,4400,4400,4400,4400,3600,4400,3600,3600,3600
magianos,0.02,8100,-,8100,0.22,-,-,-,5400,6600,6600,8100,8100,8100,9900,8100,6600,6600,6600,6600
ghengis grill,0.04,9900,-,8100,0.17,-,-,-,9900,9900,8100,9900,8100,9900,8100,6600,8100,6600,8100,9900
omaha nightlife,0.05,8100,-,8100,0.11,-,-,-,6600,8100,8100,9900,8100,8100,6600,8100,8100,8100,8100,8100
bombay bistro,0.04,9900,-,9900,0.47,-,-,-,9900,9900,9900,9900,9900,9900,9900,9900,9900,8100,8100,8100
restaurants in phoenix,0.2,135000,-,110000,1.74,-,-,-,90500,110000,110000,135000,135000,135000,110000,110000,90500,90500,90500,90500
things to do in ny,0.51,246000,-,201000,1.5,-,-,-,301000,201000,201000,246000,201000,201000,201000,201000,201000,201000,246000,246000
restaurants in albuquerque,0.16,40500,-,40500,1.22,-,-,-,40500,40500,40500,40500,49500,49500,40500,40500,33100,33100,33100,33100
sushi menu,0.06,201000,-,135000,0.92,-,-,-,165000,135000,135000,165000,165000,165000,110000,110000,110000,110000,110000,110000
friendly s restaurant,0.29,12100,-,9900,0.47,-,-,-,-,9900,9900,12100,12100,12100,8100,8100,8100,8100,8100,9900
vocellis,0.11,9900,-,9900,0.31,-,-,-,9900,9900,9900,12100,9900,9900,9900,8100,9900,8100,8100,8100
chanticlear pizza,0.16,4400,-,4400,0.22,-,-,-,4400,3600,3600,3600,3600,4400,4400,4400,4400,3600,3600,3600
restaurants in virginia beach,0.27,33100,-,33100,1.12,-,-,-,40500,33100,33100,33100,33100,33100,27100,22200,22200,22200,33100,33100
fondue set,0.75,60500,-,27100,0.64,-,-,-,14800,14800,18100,22200,40500,40500,74000,33100,22200,18100,18100,18100
restaurant delivery,0.46,673000,-,450000,1.71,-,-,-,368000,450000,450000,673000,673000,673000,550000,450000,450000,368000,368000,301000
fogo de chao coupons,0.67,8100,-,8100,1.05,-,-,-,5400,5400,5400,6600,6600,6600,12100,8100,5400,5400,12100,12100
restaurants that deliver,0.45,110000,-,90500,0.95,-,-,-,90500,90500,90500,135000,135000,135000,110000,74000,74000,60500,60500,60500
restaurants in indianapolis,0.2,60500,-,60500,1.65,-,-,-,49500,60500,60500,74000,74000,74000,74000,60500,49500,49500,49500,49500
albuquerque restaurants,0.16,40500,-,40500,1.28,-,-,-,40500,40500,40500,40500,49500,49500,40500,40500,33100,33100,33100,33100
lombardi s,0.02,49500,-,33100,1.22,-,-,-,33100,27100,40500,33100,33100,33100,40500,33100,33100,33100,33100,27100
restaurants in myrtle beach,0.19,40500,-,33100,0.59,-,-,-,-,49500,40500,40500,27100,27100,18100,22200,22200,33100,49500,60500
vincenzo s,0.04,135000,-,18100,0.75,-,-,-,27100,18100,18100,22200,22200,22200,18100,18100,18100,14800,14800,14800
sarasota restaurants,0.18,27100,-,27100,1.31,-,-,-,27100,27100,27100,40500,40500,33100,33100,27100,22200,18100,18100,22200
la pizza loca,0.09,14800,-,9900,0.57,-,-,-,12100,9900,9900,12100,9900,12100,12100,9900,8100,8100,8100,8100
cape may restaurants,0.21,9900,-,8100,0.87,-,-,-,14800,9900,6600,6600,4400,3600,4400,4400,6600,9900,18100,18100
catering services,0.63,246000,-,74000,3.07,-,-,-,60500,60500,60500,90500,90500,110000,74000,74000,74000,60500,60500,60500
clubs in dc,0.15,135000,-,110000,0.71,-,-,-,90500,90500,90500,110000,110000,135000,110000,90500,110000,110000,90500,110000
subway restaurant locations,0.16,5400,-,4400,0.4,-,-,-,4400,4400,4400,5400,5400,5400,4400,4400,4400,4400,4400,5400
order pizza online,0.45,40500,-,18100,1.04,-,-,-,14800,14800,14800,18100,22200,22200,22200,18100,18100,14800,14800,14800
rasoi,0.02,135000,-,14800,1.11,-,-,-,18100,18100,18100,18100,14800,14800,14800,14800,14800,12100,12100,14800
grand rapids restaurants,0.2,27100,-,27100,1.13,-,-,-,22200,27100,27100,33100,33100,33100,27100,27100,22200,22200,18100,18100
michael s restaurant,0.06,22200,-,18100,0.54,-,-,-,18100,18100,18100,22200,18100,18100,18100,14800,18100,14800,14800,14800
snappy tomato,0.22,22200,-,18100,0.29,-,-,-,18100,18100,18100,18100,18100,18100,18100,14800,14800,14800,14800,14800
yogurtology,0.05,3600,-,3600,0.18,-,-,-,6600,6600,5400,4400,2900,2900,1900,2900,2900,2900,1900,1300
chattanooga restaurants,0.18,18100,-,18100,1.41,-,-,-,18100,18100,18100,22200,22200,18100,18100,18100,14800,14800,14800,18100
chevys menu,0.03,6600,-,6600,3.52,-,-,-,8100,8100,8100,8100,8100,8100,6600,6600,5400,4400,5400,6600
restaurants in ann arbor,0.12,49500,-,40500,1.5,-,-,-,49500,40500,49500,49500,49500,74000,49500,49500,40500,33100,27100,27100
nyc comedy clubs,0.6,22200,-,22200,1.06,-,-,-,18100,18100,18100,27100,27100,27100,22200,22200,22200,18100,18100,22200
salt lake city restaurants,0.21,40500,-,33100,1.84,-,-,-,33100,33100,33100,40500,49500,49500,40500,40500,33100,27100,27100,27100
dibruno brothers,0.12,5400,-,5400,0.17,-,-,-,5400,5400,5400,5400,5400,5400,12100,6600,4400,4400,4400,3600
becoming a vegetarian,0.21,40500,-,22200,1.01,-,-,-,22200,22200,27100,33100,27100,27100,22200,27100,22200,22200,18100,18100
mexican menu,0.13,60500,-,49500,0.96,-,-,-,49500,74000,60500,74000,60500,60500,49500,40500,40500,40500,33100,40500
bartenders guide,0.31,12100,-,9900,0.52,-,-,-,8100,8100,8100,9900,8100,9900,12100,8100,8100,8100,9900,12100
popeyes chicken locations,0.31,5400,-,4400,0.23,-,-,-,12100,6600,4400,3600,2400,2900,3600,5400,2900,3600,1900,2400
carlo s bake shop,0.03,6600,-,4400,0.21,-,-,-,3600,2400,3600,6600,4400,2900,2400,3600,2900,2400,6600,8100
des moines restaurants,0.19,27100,-,27100,1.76,-,-,-,22200,27100,27100,27100,33100,33100,27100,27100,22200,18100,22200,18100
restaurant booths,0.97,18100,-,14800,2.5,-,-,-,12100,12100,12100,18100,18100,18100,12100,14800,12100,12100,12100,12100
sports arena san diego,0.37,18100,-,18100,0.61,-,-,-,9900,9900,12100,18100,14800,14800,12100,22200,27100,18100,18100,18100
boomerjacks,0.01,4400,-,4400,0.27,-,-,-,4400,4400,4400,5400,4400,5400,4400,4400,4400,2900,2400,1900
bourbon steak dc,0.1,2900,-,2900,0.2,-,-,-,2400,2400,2900,2400,2900,3600,2900,2400,2900,2400,2900,2400
joel robuchon las vegas,0.11,3600,-,2900,0.23,-,-,-,3600,2900,2900,2900,2900,3600,2400,2400,2900,2900,2400,2400
harney sushi,0.15,3600,-,3600,0.69,-,-,-,3600,3600,4400,3600,4400,3600,3600,3600,2900,2900,3600,3600
hardees locations,0.06,4400,-,3600,0.36,-,-,-,5400,4400,4400,5400,4400,4400,2400,1300,2900,4400,4400,4400
soho restaurants,0.11,49500,-,18100,1.28,-,-,-,18100,18100,18100,22200,18100,22200,18100,18100,18100,14800,14800,14800
sizzler locations,0.3,4400,-,2900,0.21,-,-,-,4400,4400,4400,4400,3600,4400,2900,1900,1900,1600,1600,1900
ormond beach hotels,0.87,6600,-,5400,1.83,-,-,-,8100,6600,5400,8100,6600,6600,2900,2900,3600,4400,5400,8100
bj s pizza,0.05,6600,-,6600,0.65,-,-,-,6600,5400,6600,6600,6600,6600,6600,5400,6600,6600,8100,8100
hibachi grill restaurant,0.21,14800,-,14800,0.68,-,-,-,12100,12100,14800,22200,27100,22200,14800,12100,9900,9900,12100,14800
rainforest cafe menu,0.1,5400,-,4400,0.15,-,-,-,5400,5400,5400,6600,5400,4400,2900,2900,2900,2900,3600,3600
pappajohns,0.22,3600,-,2900,0.23,-,-,-,2900,2900,2900,2900,3600,3600,3600,2900,2900,2900,3600,2900
green valley grill,0.05,3600,-,3600,0.3,-,-,-,3600,4400,4400,4400,4400,4400,5400,4400,2900,2900,2900,2400
lucky chengs nyc,0.07,2900,-,2900,0.13,-,-,-,1600,1600,1300,2400,1900,1900,2400,2900,3600,3600,4400,4400
gambinos pizza,0.03,6600,-,4400,1.2,-,-,-,5400,5400,4400,5400,5400,5400,4400,4400,4400,3600,3600,3600
olive gardens,0.12,90500,-,90500,0.67,-,-,-,74000,90500,90500,110000,110000,110000,90500,74000,74000,74000,74000,74000
atlanta clubs,0.14,201000,-,165000,1.39,-,-,-,165000,165000,165000,201000,201000,246000,165000,165000,165000,165000,165000,165000
aureole las vegas,0.13,2900,-,2400,0.26,-,-,-,2400,2400,2400,2900,2900,3600,1900,2400,2400,2900,2900,1900
las vegas dining,0.31,246000,-,201000,1.53,-,-,-,201000,201000,201000,246000,201000,246000,165000,165000,165000,165000,165000,165000
restaurants in oklahoma city,0.2,27100,-,27100,1.38,-,-,-,-,27100,27100,33100,33100,33100,27100,27100,22200,22200,22200,22200
cashew butter,0.2,8100,-,5400,0.64,-,-,-,5400,6600,6600,6600,6600,6600,6600,5400,5400,5400,5400,4400
hk lounge,0.3,5400,-,3600,0.43,-,-,-,2900,2900,3600,3600,3600,4400,6600,3600,4400,3600,1900,2400
restaurants in fort lauderdale,0.21,49500,-,49500,1.4,-,-,-,40500,40500,49500,60500,60500,60500,40500,40500,33100,33100,33100,40500
comedy shows in nyc,0.69,9900,-,9900,1.35,-,-,-,6600,6600,8100,12100,12100,12100,9900,9900,8100,8100,8100,8100
rosatis pizza,0.08,33100,-,33100,0.31,-,-,-,27100,27100,27100,33100,40500,49500,49500,40500,40500,33100,33100,33100
vegas nightlife,0.51,74000,-,60500,1.45,-,-,-,60500,60500,60500,74000,60500,74000,49500,49500,49500,49500,60500,60500
del mar restaurants,0.21,22200,-,9900,0.81,-,-,-,9900,9900,9900,9900,9900,9900,8100,8100,8100,8100,9900,9900
mr chow menu,0.02,6600,-,5400,0.15,-,-,-,5400,6600,4400,4400,6600,6600,5400,4400,4400,3600,5400,6600
new orleans hamburger and seafood,0.09,3600,-,3600,0.43,-,-,-,3600,3600,4400,5400,5400,5400,4400,3600,2400,2400,2400,2400
comedy club nyc,0.61,27100,-,27100,1.03,-,-,-,18100,18100,22200,27100,33100,33100,27100,27100,22200,22200,22200,22200
vegan diet weight loss,0.37,14800,-,8100,2.5,-,-,-,8100,8100,9900,9900,9900,9900,6600,6600,8100,8100,6600,6600
chuck cheese,0.16,1000000,-,1000000,0.25,-,-,-,1220000,823000,823000,1000000,1000000,1220000,823000,823000,823000,673000,823000,823000
best las vegas restaurants,0.26,40500,-,33100,1.53,-,-,-,40500,40500,33100,40500,40500,40500,27100,27100,27100,27100,33100,33100
tavern on broad,0.04,8100,-,5400,0.31,-,-,-,4400,4400,4400,5400,5400,5400,8100,5400,5400,4400,3600,2900
manhattan restaurants,0.21,90500,-,74000,1.45,-,-,-,74000,74000,74000,90500,90500,90500,90500,74000,60500,60500,60500,60500
vegetarian diets,0.28,135000,-,74000,1.28,-,-,-,60500,74000,74000,90500,90500,90500,60500,60500,74000,74000,60500,60500
nyc things to do,0.61,165000,-,165000,1.58,-,-,-,201000,135000,135000,165000,135000,135000,165000,135000,135000,135000,135000,165000
bru s room,0.03,5400,-,5400,0.74,-,-,-,5400,5400,4400,6600,5400,6600,5400,5400,6600,8100,5400,3600
bj s brewery,0.05,33100,-,33100,0.71,-,-,-,40500,33100,40500,49500,33100,27100,27100,22200,22200,22200,27100,22200
chinese take out boxes,1,18100,-,14800,1.84,-,-,-,12100,14800,14800,18100,18100,18100,12100,14800,14800,14800,14800,12100
learn2serve,0.43,5400,-,5400,0.83,-,-,-,8100,8100,5400,6600,5400,5400,2900,4400,4400,4400,4400,4400
cheddars locations,0.02,3600,-,3600,0.28,-,-,-,3600,2900,1900,1900,3600,6600,5400,4400,4400,4400,1900,1300
restaurants in baltimore,0.12,110000,-,110000,1.27,-,-,-,90500,110000,110000,110000,135000,110000,110000,90500,90500,90500,90500,90500
moulin rouge paris,0.59,60500,-,5400,1.28,-,-,-,5400,6600,6600,6600,5400,5400,4400,4400,5400,6600,6600,5400
humperdinks,0.15,8100,-,6600,0.28,-,-,-,5400,6600,5400,5400,5400,8100,8100,6600,6600,6600,5400,5400
san diego nightlife,0.12,12100,-,9900,0.82,-,-,-,9900,9900,9900,12100,12100,12100,12100,9900,9900,9900,9900,12100
donatoes,0.13,3600,-,3600,0.18,-,-,-,3600,4400,3600,3600,3600,4400,4400,4400,4400,3600,2900,2900
palm springs restaurants,0.18,22200,-,18100,1.05,-,-,-,18100,22200,22200,27100,27100,22200,22200,18100,14800,14800,14800,14800
popeyes chicken coupons,0.63,6600,-,6600,0.4,-,-,-,8100,5400,4400,5400,4400,6600,5400,5400,5400,5400,5400,12100
broadway comedy club,0.2,4400,-,3600,0.49,-,-,-,3600,3600,3600,5400,3600,4400,4400,3600,2900,2900,3600,3600
columbus fish market,0.05,5400,-,5400,0.48,-,-,-,5400,4400,5400,5400,6600,5400,5400,4400,4400,3600,4400,4400
blush pittsburgh,0.05,4400,-,4400,0.12,-,-,-,3600,4400,4400,5400,4400,4400,4400,4400,3600,4400,4400,5400
texas de brazil prices,0.19,9900,-,8100,0.19,-,-,-,14800,9900,9900,9900,9900,9900,8100,6600,6600,6600,6600,6600
collin street bakery,0.16,8100,-,6600,0.16,-,-,-,2900,2900,2900,2900,3600,5400,33100,14800,4400,2900,2400,2400
furniture stores in pittsburgh,0.85,6600,-,6600,1.71,-,-,-,6600,6600,6600,8100,8100,9900,6600,6600,5400,4400,5400,5400
smokey bones menu,0.27,4400,-,4400,0.1,-,-,-,6600,5400,5400,5400,5400,5400,4400,3600,4400,3600,3600,3600
ajna bar,0.19,5400,-,4400,0.18,-,-,-,3600,4400,4400,5400,5400,5400,4400,4400,5400,4400,3600,5400
paris restaurants,0.1,1000000,-,60500,0.71,-,-,-,74000,90500,74000,90500,74000,60500,60500,60500,60500,60500,49500,49500
popeyes application,0.44,6600,-,6600,0.31,-,-,-,9900,8100,6600,8100,5400,6600,5400,5400,5400,5400,4400,4400
barros pizza coupons,0.26,2900,-,2900,0.52,-,-,-,3600,3600,3600,2900,2400,3600,3600,2900,2900,2400,2900,2900
sizzler menu,0.15,9900,-,4400,0.11,-,-,-,4400,4400,4400,5400,4400,4400,3600,3600,3600,2900,3600,2900
williamsburg restaurants,0.21,27100,-,27100,1.14,-,-,-,27100,27100,33100,33100,33100,27100,27100,27100,27100,22200,27100,27100
italian restaurants houston,0.16,9900,-,9900,2.35,-,-,-,9900,9900,9900,9900,12100,12100,9900,9900,8100,8100,8100,8100
brown rice syrup,0.34,9900,-,8100,0.66,-,-,-,6600,8100,8100,9900,8100,9900,6600,6600,6600,6600,6600,6600
clubs in hollywood,0.08,90500,-,60500,1.01,-,-,-,60500,60500,60500,74000,74000,74000,60500,60500,60500,60500,60500,60500
chicago restaurant guide,0.36,4400,-,4400,0.82,-,-,-,3600,3600,3600,4400,3600,3600,4400,5400,4400,4400,4400,5400
ruth chris steak house,0.23,74000,-,60500,0.54,-,-,-,49500,49500,49500,60500,90500,74000,90500,74000,60500,60500,60500,74000
textured vegetable protein,0.36,8100,-,5400,0.71,-,-,-,-,5400,5400,6600,6600,8100,5400,5400,5400,5400,4400,3600
pronto pizza staten island,0.11,2900,-,2900,0.15,-,-,-,2900,2900,2900,3600,3600,3600,3600,2900,2900,2400,2400,2400
bartender school,0.52,135000,-,110000,2.15,-,-,-,135000,135000,110000,135000,110000,135000,110000,110000,110000,110000,110000,135000
mcdonalds calorie chart,0.15,9900,-,8100,0.15,-,-,-,5400,5400,6600,8100,14800,12100,3600,5400,6600,6600,6600,22200
voodoo lounge las vegas,0.2,4400,-,3600,0.41,-,-,-,2400,3600,2900,3600,2900,3600,2900,2900,3600,3600,4400,4400
popeyes locations,0.21,9900,-,9900,0.23,-,-,-,-,18100,8100,12100,6600,8100,8100,12100,6600,9900,5400,6600
subway online application,0.35,14800,-,14800,0.33,-,-,-,22200,18100,14800,18100,12100,14800,9900,12100,9900,9900,9900,9900
restaurants in cincinnati,0.17,74000,-,60500,1.71,-,-,-,60500,60500,60500,74000,74000,74000,74000,60500,60500,49500,60500,60500
dc nightlife,0.16,18100,-,18100,0.41,-,-,-,14800,14800,14800,18100,18100,18100,14800,14800,18100,14800,14800,18100
pizza pit,0.06,27100,-,14800,0.59,-,-,-,18100,14800,14800,18100,14800,18100,14800,14800,14800,12100,12100,12100
subway sub of the day,0.22,12100,-,5400,0.22,-,-,-,4400,4400,5400,4400,2900,5400,5400,5400,5400,6600,5400,5400
park city restaurants,0.25,18100,-,14800,1.23,-,-,-,12100,9900,9900,22200,22200,33100,22200,14800,9900,9900,12100,12100
imos menu,0.29,6600,-,6600,0.16,-,-,-,8100,8100,8100,8100,6600,5400,6600,6600,5400,4400,4400,5400
haze las vegas,0.12,6600,-,5400,0.58,-,-,-,-,5400,3600,5400,4400,4400,4400,5400,6600,5400,6600,5400
restaurants in new york city,0.21,450000,-,368000,1.31,-,-,-,368000,368000,368000,450000,450000,450000,450000,450000,368000,301000,301000,301000
bojangles application,0.5,6600,-,6600,0.3,-,-,-,9900,9900,8100,8100,5400,6600,4400,5400,4400,4400,4400,5400
restaurants in paris,0.1,1000000,-,60500,0.74,-,-,-,74000,90500,74000,90500,74000,60500,60500,60500,60500,60500,49500,49500
roys restaurant,0.08,27100,-,27100,0.62,-,-,-,18100,18100,18100,18100,27100,33100,33100,27100,27100,27100,27100,22200
dueling pianos,0.29,22200,-,22200,1.7,-,-,-,18100,18100,18100,27100,27100,27100,18100,18100,18100,18100,14800,18100
pf chang menu,0.05,74000,-,74000,0.18,-,-,-,74000,74000,74000,74000,74000,90500,74000,60500,74000,74000,74000,74000
ghostbar las vegas,0.21,4400,-,3600,0.46,-,-,-,3600,3600,2900,4400,3600,2900,2900,2400,2900,2900,3600,3600
the mediterranean diet,0.27,246000,-,110000,0.88,-,-,-,110000,110000,135000,165000,110000,135000,90500,90500,110000,110000,110000,110000
specialty cakes,0.35,49500,-,40500,0.61,-,-,-,40500,40500,40500,60500,49500,40500,22200,33100,33100,40500,40500,40500
qdoba catering,0.29,2900,-,2900,1.09,-,-,-,3600,5400,4400,2900,2400,2400,2400,2400,2400,2400,2400,1900
durham restaurants,0.1,49500,-,33100,1.24,-,-,-,27100,33100,33100,40500,40500,40500,33100,33100,33100,27100,27100,27100
things to do in tulsa,0.35,8100,-,8100,1.17,-,-,-,12100,9900,8100,12100,6600,8100,5400,6600,6600,6600,8100,9900
sarpinos pizza,0.28,9900,-,4400,0.35,-,-,-,8100,6600,4400,4400,5400,4400,4400,3600,4400,3600,3600,3600
haru sushi,0.09,12100,-,9900,0.38,-,-,-,9900,9900,9900,12100,9900,9900,8100,8100,8100,8100,8100,8100
restaurants in nashville,0.21,74000,-,74000,1.56,-,-,-,74000,74000,74000,90500,90500,90500,90500,74000,60500,60500,60500,60500
dc clubs,0.15,135000,-,110000,0.79,-,-,-,90500,90500,90500,110000,110000,135000,110000,90500,110000,110000,90500,110000
bonito flakes,0.37,6600,-,4400,0.69,-,-,-,4400,4400,5400,4400,3600,5400,4400,3600,3600,2900,2900,2900
nyc restaurant guide,0.48,4400,-,4400,0.85,-,-,-,2900,2900,2900,3600,4400,4400,5400,5400,4400,4400,4400,4400
papa jphns,0.18,3600,-,2900,0.24,-,-,-,2900,2900,3600,3600,3600,4400,3600,2900,2900,2900,2900,2900
la nopalera,0.03,12100,-,8100,0.59,-,-,-,8100,9900,8100,9900,9900,8100,8100,6600,8100,9900,8100,8100
restaurants in scottsdale,0.28,49500,-,49500,1.44,-,-,-,40500,49500,49500,74000,60500,60500,60500,49500,40500,33100,33100,33100
subway menu prices,0.3,4400,-,3600,0.17,-,-,-,4400,4400,4400,4400,3600,3600,2900,2900,2400,2400,2400,2400
nyc nightclubs,0.27,135000,-,110000,0.93,-,-,-,90500,90500,90500,135000,135000,135000,110000,110000,110000,110000,90500,110000
spokane restaurants,0.28,18100,-,18100,0.84,-,-,-,14800,18100,22200,22200,22200,22200,14800,18100,14800,14800,14800,12100
tandoori oven,0.49,22200,-,9900,0.82,-,-,-,9900,12100,9900,9900,9900,12100,9900,9900,9900,8100,9900,8100
restaurants in augusta ga,0.22,9900,-,9900,0.95,-,-,-,9900,12100,12100,14800,14800,14800,12100,9900,8100,8100,8100,8100
auberge,0.21,2240000,-,165000,0.67,-,-,-,201000,165000,165000,201000,165000,165000,135000,135000,135000,165000,201000,201000
bellevue restaurants,0.14,40500,-,27100,1.38,-,-,-,27100,27100,27100,33100,33100,33100,33100,27100,27100,27100,22200,22200
gilt nyc,0.25,4400,-,4400,1.4,-,-,-,6600,5400,5400,5400,4400,4400,3600,4400,3600,2900,2900,2400
iowa city restaurants,0.08,14800,-,14800,0.76,-,-,-,12100,14800,14800,18100,18100,18100,14800,14800,14800,12100,9900,9900
aunt chiladas,0.03,5400,-,5400,0.12,-,-,-,-,8100,6600,6600,5400,5400,4400,4400,5400,5400,4400,4400
zucca,0.36,550000,-,40500,0.66,-,-,-,40500,40500,40500,40500,40500,40500,40500,40500,40500,40500,33100,33100
corner bakery locations,0.1,3600,-,2900,0.39,-,-,-,1900,1600,1600,1900,2900,4400,2400,2900,3600,2400,5400,6600
4th and b san diego,0.06,3600,-,3600,0.39,-,-,-,1900,2900,2900,2400,2900,1900,3600,4400,4400,3600,4400,5400
raw food world,0.19,9900,-,6600,0.23,-,-,-,6600,6600,6600,8100,6600,8100,6600,6600,6600,5400,5400,5400
fort lauderdale restaurants,0.21,49500,-,49500,1.55,-,-,-,40500,40500,49500,60500,60500,60500,40500,40500,33100,33100,33100,40500
victor s cafe,0.01,5400,-,4400,1.26,-,-,-,-,3600,4400,5400,5400,5400,5400,4400,5400,4400,4400,5400
21 club nyc,0.19,6600,-,6600,0.4,-,-,-,5400,5400,5400,6600,6600,8100,6600,6600,6600,5400,4400,6600
nyc lounges,0.41,40500,-,40500,0.95,-,-,-,33100,33100,33100,49500,40500,49500,40500,49500,40500,33100,33100,33100
l atelier de joel robuchon,0.07,27100,-,5400,0.39,-,-,-,6600,6600,6600,5400,5400,5400,5400,5400,5400,8100,4400,4400
restaurant ratings,0.21,201000,-,135000,0.82,-,-,-,135000,110000,110000,165000,165000,165000,110000,110000,135000,135000,135000,135000
subway specials,0.25,9900,-,8100,0.3,-,-,-,9900,9900,12100,9900,6600,8100,8100,6600,8100,5400,5400,6600
pizza specials,0.54,60500,-,49500,1.16,-,-,-,60500,49500,49500,49500,60500,49500,49500,49500,40500,33100,33100,27100
niko niko sushi,0.04,12100,-,8100,0.35,-,-,-,8100,8100,8100,9900,9900,9900,6600,6600,6600,6600,6600,6600
subway applications online,0.36,12100,-,9900,0.34,-,-,-,18100,14800,12100,12100,12100,14800,8100,8100,6600,5400,5400,6600
wolfgang s steakhouse,0.02,8100,-,6600,1.62,-,-,-,5400,4400,4400,4400,5400,6600,9900,8100,8100,6600,5400,6600
monterey restaurants,0.16,27100,-,22200,0.57,-,-,-,27100,27100,22200,27100,27100,27100,22200,22200,22200,22200,22200,22200
boise restaurants,0.18,22200,-,18100,1.44,-,-,-,18100,18100,18100,27100,27100,22200,22200,18100,18100,14800,14800,14800
chocolate fountain rental,0.77,27100,-,9900,1.05,-,-,-,8100,9900,9900,12100,9900,12100,6600,8100,9900,8100,8100,8100
papajohnspizza,0.29,3600,-,2900,0.34,-,-,-,2400,2900,3600,2900,3600,3600,2900,2400,2400,2400,2900,4400
subway application online,0.35,14800,-,14800,0.33,-,-,-,22200,18100,14800,18100,12100,14800,9900,12100,9900,9900,9900,9900
