Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
big buddha handbags,1,12100,-,9900,0.97,-,-,-,8100,9900,9900,12100,9900,12100,12100,12100,12100,9900,9900,9900
franco sarto handbags,1,3600,-,3600,0.57,-,-,-,2400,2900,2900,2900,2900,3600,3600,2900,3600,4400,4400,3600
hello kitty wallet,0.69,8100,-,6600,0.64,-,-,-,5400,5400,6600,6600,6600,6600,9900,8100,5400,4400,5400,4400
betsey johnson outlet,0.79,3600,-,2900,0.53,-,-,-,3600,3600,3600,3600,2900,3600,4400,3600,2400,1900,1900,1900
versace handbags,0.95,14800,-,6600,0.77,-,-,-,5400,5400,5400,6600,6600,8100,8100,6600,6600,5400,5400,6600
jessica simpson bags,1,18100,-,18100,0.81,-,-,-,14800,14800,14800,22200,18100,18100,27100,22200,14800,18100,18100,14800
purse hooks,1,33100,-,22200,0.92,-,-,-,14800,18100,14800,22200,18100,22200,49500,33100,22200,18100,18100,18100
discount designer,0.9,135000,-,90500,1.54,-,-,-,60500,60500,60500,90500,90500,110000,110000,90500,90500,90500,90500,90500
versace shoes,0.77,12100,-,4400,0.91,-,-,-,-,5400,4400,5400,5400,5400,5400,4400,4400,4400,4400,4400
foley corinna,0.93,22200,-,18100,0.92,-,-,-,18100,18100,14800,22200,18100,18100,18100,18100,14800,14800,22200,18100
obituaries st. louis mo,0.31,4400,-,4400,0.16,-,-,-,3600,3600,3600,8100,5400,8100,4400,3600,3600,3600,3600,3600
cute handbags,0.8,18100,-,18100,1.3,-,-,-,14800,12100,12100,18100,18100,18100,18100,14800,12100,14800,27100,22200
quilted handbags,0.87,27100,-,18100,0.86,-,-,-,14800,12100,14800,22200,22200,22200,22200,22200,18100,18100,18100,18100
vintage purses,0.63,49500,-,27100,0.7,-,-,-,22200,22200,22200,33100,33100,33100,27100,27100,27100,27100,27100,22200
cinda b,0.49,3600,-,2900,0.66,-,-,-,4400,3600,3600,3600,2900,2900,3600,2900,2400,2400,2900,1900
designer handbags wholesale,0.74,27100,-,18100,1.17,-,-,-,14800,14800,18100,22200,22200,18100,18100,18100,18100,18100,18100,18100
kathy van zeeland handbags,0.83,14800,-,9900,0.76,-,-,-,6600,6600,6600,9900,9900,12100,14800,12100,9900,9900,9900,8100
rebecca minkoff sale,0.96,5400,-,4400,1.29,-,-,-,5400,9900,4400,4400,3600,4400,5400,6600,2400,2400,2900,2900
bagborroworsteal,0.27,14800,-,12100,0.14,-,-,-,12100,12100,12100,12100,14800,14800,14800,12100,12100,12100,12100,12100
crossbody handbags,0.97,74000,-,49500,1,-,-,-,60500,60500,49500,60500,60500,60500,60500,49500,40500,40500,49500,40500
designer handbag,0.75,450000,-,201000,1.54,-,-,-,165000,165000,165000,246000,246000,246000,246000,246000,201000,201000,201000,201000
name brand purses,0.85,12100,-,9900,1.11,-,-,-,6600,8100,8100,9900,9900,12100,12100,9900,8100,8100,8100,8100
lulu guinness,0.59,49500,-,5400,0.42,-,-,-,4400,4400,4400,5400,5400,5400,5400,5400,5400,5400,5400,5400
valextra,0.25,18100,-,3600,0.36,-,-,-,2900,3600,3600,4400,2900,3600,3600,3600,2900,2900,2900,2900
hype handbags,1,4400,-,3600,0.9,-,-,-,1900,2400,2400,3600,4400,4400,4400,4400,4400,4400,4400,4400
handbag organizer,0.93,60500,-,40500,0.77,-,-,-,27100,33100,33100,40500,40500,49500,60500,49500,40500,40500,40500,40500
malas,0.18,1500000,-,33100,0.52,-,-,-,33100,33100,33100,49500,40500,40500,33100,33100,40500,33100,33100,33100
leather handbag,0.84,550000,-,246000,1.24,-,-,-,201000,201000,201000,301000,301000,301000,301000,246000,246000,246000,246000,201000
clutch bags,0.93,165000,-,40500,1.08,-,-,-,40500,40500,40500,49500,40500,40500,40500,33100,33100,33100,33100,33100
luxury handbags,0.78,27100,-,9900,1.39,-,-,-,8100,8100,8100,9900,9900,12100,12100,9900,8100,8100,8100,6600
hippie bags,0.77,9900,-,6600,0.69,-,-,-,6600,6600,5400,6600,6600,6600,6600,5400,5400,5400,8100,6600
weekend bag,0.73,60500,-,27100,0.94,-,-,-,-,27100,22200,27100,27100,27100,40500,33100,22200,18100,22200,22200
wholesale handbags and purses,0.92,60500,-,40500,1.6,-,-,-,33100,27100,33100,40500,49500,49500,40500,40500,33100,33100,33100,33100
miquelrius,0.17,9900,-,3600,0.26,-,-,-,2900,2900,2900,3600,3600,4400,2900,2900,2900,3600,4400,3600
travel purse,0.75,135000,-,49500,1.05,-,-,-,49500,49500,49500,60500,60500,60500,60500,49500,49500,49500,49500,49500
travel bags for women,1,8100,-,4400,1.12,-,-,-,5400,5400,4400,5400,4400,5400,5400,4400,3600,3600,3600,3600
alexander wang bag,0.95,27100,-,12100,1.66,-,-,-,9900,9900,9900,12100,12100,12100,18100,14800,8100,9900,9900,9900
nahui ollin,0.71,9900,-,2900,0.57,-,-,-,-,2400,2400,2400,2400,2400,3600,2900,2400,2400,2900,2900
unique handbags,0.86,8100,-,4400,1.23,-,-,-,3600,2900,3600,4400,5400,6600,5400,5400,4400,4400,5400,5400
radley london,0.41,8100,-,2900,0.32,-,-,-,3600,2900,3600,5400,1900,2400,2900,2900,2400,2400,3600,2400
betsey johnson purses,0.99,8100,-,6600,1.05,-,-,-,5400,5400,6600,8100,8100,8100,12100,9900,6600,6600,5400,4400
leather purse,0.82,450000,-,201000,1.18,-,-,-,165000,165000,165000,246000,246000,246000,301000,246000,201000,201000,201000,201000
maggie bags,0.53,6600,-,5400,0.47,-,-,-,-,5400,5400,6600,6600,8100,6600,6600,4400,4400,4400,4400
western handbags,0.81,9900,-,8100,0.73,-,-,-,6600,8100,6600,9900,9900,9900,9900,9900,8100,6600,6600,5400
mont blanc wallet,0.63,14800,-,3600,0.4,-,-,-,3600,3600,2900,3600,3600,3600,6600,3600,2900,2900,2400,2400
fuzzy nation,0.24,6600,-,3600,0.4,-,-,-,2400,5400,2900,2900,2900,4400,12100,5400,1900,1600,1900,1300
herms,0.1,60500,-,12100,0.58,-,-,-,9900,12100,12100,14800,14800,14800,12100,12100,9900,9900,9900,9900
purses for sale,0.87,135000,-,74000,1.07,-,-,-,-,60500,60500,90500,90500,90500,110000,90500,74000,74000,74000,74000
wholesale leather,0.89,40500,-,27100,0.94,-,-,-,22200,22200,22200,27100,33100,33100,33100,33100,33100,27100,27100,22200
miche shells,0.53,14800,-,14800,0.24,-,-,-,12100,14800,14800,14800,12100,12100,18100,14800,12100,12100,12100,12100
cheap designer purses,0.88,14800,-,8100,1.4,-,-,-,6600,5400,6600,8100,9900,9900,9900,8100,8100,8100,8100,8100
handbags for sale,0.94,301000,-,165000,1.19,-,-,-,135000,135000,135000,165000,165000,165000,201000,165000,135000,135000,135000,165000
quilted bags,0.79,60500,-,40500,0.92,-,-,-,27100,27100,27100,40500,40500,49500,49500,40500,33100,33100,33100,33100
luggage bags,0.59,6120000,-,2240000,1.02,-,-,-,2240000,2240000,2240000,2740000,2740000,2740000,2740000,2740000,2240000,2240000,2240000,2240000
kathy bags,0.8,27100,-,18100,0.62,-,-,-,-,12100,12100,18100,18100,18100,22200,22200,18100,14800,18100,14800
tory burch clutch,0.96,6600,-,5400,2.06,-,-,-,6600,5400,5400,5400,5400,6600,9900,6600,4400,4400,4400,5400
dkny handbags,1,49500,-,4400,1.01,-,-,-,3600,3600,2900,5400,4400,5400,5400,4400,5400,5400,4400,3600
the sak handbags,1,8100,-,6600,0.87,-,-,-,6600,6600,6600,8100,6600,6600,8100,6600,5400,5400,5400,5400
cheap designer bags,0.84,40500,-,22200,1.31,-,-,-,18100,18100,18100,22200,27100,27100,27100,22200,22200,22200,22200,22200
wholesale handbag,0.88,246000,-,165000,1.16,-,-,-,135000,135000,135000,201000,165000,201000,165000,165000,165000,165000,135000,135000
tignanello purses and handbags,1,4400,-,3600,0.74,-,-,-,1900,2400,2400,3600,6600,8100,5400,4400,2900,2400,2400,1900
straw handbags,1,18100,-,12100,0.92,-,-,-,22200,22200,18100,18100,9900,8100,4400,3600,3600,4400,8100,12100
mens briefcases,1,14800,-,9900,1.84,-,-,-,9900,8100,8100,9900,9900,12100,22200,14800,9900,8100,8100,6600
designer bags for less,0.89,4400,-,2900,1.43,-,-,-,2400,2900,2400,2900,2900,3600,4400,3600,3600,3600,3600,2900
mary frances,0.33,60500,-,33100,1.79,-,-,-,33100,33100,33100,49500,40500,40500,33100,33100,33100,33100,33100,33100
